Date,City,Value
29-07-2015,Chicago,260
29-07-2015,Nashville,201
29-07-2015,Indianapolis,220
29-07-2015,Atlanta,270
29-07-2015,Detroit,157.5
29-07-2015,Jacksonville,275
29-07-2015,Charlotte,153
29-07-2015,Miami,215
29-07-2015,Pittsburgh,115
29-07-2015,Toronto,90
29-07-2015,Philadelphia,244
29-07-2015,New York,235
29-07-2015,Montreal,220
29-07-2015,Boston,125
29-07-2015,Beersheba,296
29-07-2015,Tel Aviv District,185
29-07-2015,Eilat,195
29-07-2015,Haifa,180
29-07-2015,Nahariyya,180
29-07-2015,Jerusalem,200
30-07-2015,Vancouver,317
30-07-2015,Portland,290
30-07-2015,San Francisco,310
30-07-2015,Seattle,30
30-07-2015,Los Angeles,260
30-07-2015,San Diego,290
30-07-2015,Las Vegas,180
30-07-2015,Phoenix,105
30-07-2015,Albuquerque,40
30-07-2015,Denver,215
30-07-2015,San Antonio,160
30-07-2015,Dallas,140
30-07-2015,Houston,220
30-07-2015,Kansas City,296
30-07-2015,Minneapolis,260
30-07-2015,Saint Louis,332
30-07-2015,Chicago,280
30-07-2015,Nashville,320
30-07-2015,Indianapolis,310
30-07-2015,Atlanta,170
30-07-2015,Detroit,270
30-07-2015,Jacksonville,210
30-07-2015,Charlotte,244.5
30-07-2015,Miami,250.5
30-07-2015,Pittsburgh,290
30-07-2015,Toronto,260
30-07-2015,Philadelphia,210
30-07-2015,New York,220
30-07-2015,Montreal,200
30-07-2015,Boston,140
30-07-2015,Beersheba,284.5
30-07-2015,Tel Aviv District,135
30-07-2015,Eilat,180
30-07-2015,Haifa,209
30-07-2015,Nahariyya,209
30-07-2015,Jerusalem,150
31-07-2015,Vancouver,289
31-07-2015,Portland,300
31-07-2015,San Francisco,290
31-07-2015,Seattle,30
31-07-2015,Los Angeles,244
31-07-2015,San Diego,280
31-07-2015,Las Vegas,105
31-07-2015,Phoenix,215
31-07-2015,Albuquerque,150
31-07-2015,Denver,165
31-07-2015,San Antonio,198.5
31-07-2015,Dallas,85
31-07-2015,Houston,50
31-07-2015,Kansas City,200.5
31-07-2015,Minneapolis,270
31-07-2015,Saint Louis,256
31-07-2015,Chicago,280
31-07-2015,Nashville,349
31-07-2015,Indianapolis,275
31-07-2015,Atlanta,202
31-07-2015,Detroit,260
31-07-2015,Jacksonville,192.5
31-07-2015,Charlotte,50
31-07-2015,Miami,185
31-07-2015,Pittsburgh,275
31-07-2015,Toronto,260
31-07-2015,Philadelphia,295
31-07-2015,New York,279
31-07-2015,Montreal,240
31-07-2015,Boston,135
31-07-2015,Beersheba,295.5
31-07-2015,Tel Aviv District,230
31-07-2015,Eilat,55
31-07-2015,Haifa,246.5
31-07-2015,Nahariyya,246.5
31-07-2015,Jerusalem,230
01-08-2015,Vancouver,330
01-08-2015,Portland,320
01-08-2015,San Francisco,270
01-08-2015,Seattle,191.5
01-08-2015,Los Angeles,245
01-08-2015,San Diego,285
01-08-2015,Las Vegas,217.5
01-08-2015,Phoenix,165
01-08-2015,Albuquerque,243
01-08-2015,Denver,190
01-08-2015,San Antonio,65
01-08-2015,Dallas,103.5
01-08-2015,Houston,65
01-08-2015,Kansas City,220
01-08-2015,Minneapolis,250
01-08-2015,Saint Louis,180
01-08-2015,Chicago,280
01-08-2015,Nashville,350
01-08-2015,Indianapolis,290
01-08-2015,Atlanta,32.5
01-08-2015,Detroit,280
01-08-2015,Jacksonville,200
01-08-2015,Charlotte,287
01-08-2015,Miami,164
01-08-2015,Pittsburgh,283
01-08-2015,Toronto,270
01-08-2015,Philadelphia,240.5
01-08-2015,New York,255
01-08-2015,Montreal,250
01-08-2015,Boston,200
01-08-2015,Beersheba,296.5
01-08-2015,Tel Aviv District,275
01-08-2015,Eilat,25
01-08-2015,Haifa,303
01-08-2015,Nahariyya,303
01-08-2015,Jerusalem,225
02-08-2015,Vancouver,215.5
02-08-2015,Portland,300
02-08-2015,San Francisco,260
02-08-2015,Seattle,30
02-08-2015,Los Angeles,216
02-08-2015,San Diego,280
02-08-2015,Las Vegas,257.5
02-08-2015,Phoenix,230
02-08-2015,Albuquerque,265
02-08-2015,Denver,185
02-08-2015,San Antonio,120
02-08-2015,Dallas,130
02-08-2015,Houston,70.5
02-08-2015,Kansas City,210
02-08-2015,Minneapolis,220
02-08-2015,Saint Louis,175
02-08-2015,Chicago,240
02-08-2015,Nashville,25
02-08-2015,Indianapolis,220
02-08-2015,Atlanta,85
02-08-2015,Detroit,230
02-08-2015,Jacksonville,175
02-08-2015,Charlotte,53.5
02-08-2015,Miami,147
02-08-2015,Pittsburgh,250
02-08-2015,Toronto,247.5
02-08-2015,Philadelphia,250
02-08-2015,New York,284.5
02-08-2015,Montreal,230
02-08-2015,Boston,240
02-08-2015,Beersheba,302.5
02-08-2015,Tel Aviv District,290
02-08-2015,Eilat,174
02-08-2015,Haifa,37.5
02-08-2015,Nahariyya,37.5
02-08-2015,Jerusalem,220
03-08-2015,Vancouver,180
03-08-2015,Portland,290
03-08-2015,San Francisco,260
03-08-2015,Seattle,190
03-08-2015,Los Angeles,214
03-08-2015,San Diego,210
03-08-2015,Las Vegas,208
03-08-2015,Phoenix,180
03-08-2015,Albuquerque,271.5
03-08-2015,Denver,190
03-08-2015,San Antonio,150
03-08-2015,Dallas,130
03-08-2015,Houston,195
03-08-2015,Kansas City,145
03-08-2015,Minneapolis,290
03-08-2015,Saint Louis,240
03-08-2015,Chicago,290
03-08-2015,Nashville,180
03-08-2015,Indianapolis,210
03-08-2015,Atlanta,240.5
03-08-2015,Detroit,251
03-08-2015,Jacksonville,165
03-08-2015,Charlotte,165.5
03-08-2015,Miami,160
03-08-2015,Pittsburgh,230
03-08-2015,Toronto,240
03-08-2015,Philadelphia,212
03-08-2015,New York,214
03-08-2015,Montreal,220
03-08-2015,Boston,220
03-08-2015,Beersheba,282
03-08-2015,Tel Aviv District,220
03-08-2015,Eilat,200
03-08-2015,Haifa,155
03-08-2015,Nahariyya,155
03-08-2015,Jerusalem,220
04-08-2015,Vancouver,248
04-08-2015,Portland,310
04-08-2015,San Francisco,260
04-08-2015,Seattle,185
04-08-2015,Los Angeles,235
04-08-2015,San Diego,300
04-08-2015,Las Vegas,199
04-08-2015,Phoenix,230
04-08-2015,Albuquerque,305
04-08-2015,Denver,270
04-08-2015,San Antonio,150
04-08-2015,Dallas,165
04-08-2015,Houston,190
04-08-2015,Kansas City,80
04-08-2015,Minneapolis,258
04-08-2015,Saint Louis,69
04-08-2015,Chicago,275
04-08-2015,Nashville,225
04-08-2015,Indianapolis,285
04-08-2015,Atlanta,263.5
04-08-2015,Detroit,270
04-08-2015,Jacksonville,210
04-08-2015,Charlotte,176
04-08-2015,Miami,120
04-08-2015,Pittsburgh,270
04-08-2015,Toronto,270
04-08-2015,Philadelphia,250
04-08-2015,New York,245
04-08-2015,Montreal,240
04-08-2015,Boston,210
04-08-2015,Beersheba,308
04-08-2015,Tel Aviv District,245
04-08-2015,Eilat,317
04-08-2015,Haifa,244.5
04-08-2015,Nahariyya,244.5
04-08-2015,Jerusalem,240
05-08-2015,Vancouver,190
05-08-2015,Portland,289
05-08-2015,San Francisco,270
05-08-2015,Seattle,190
05-08-2015,Los Angeles,215
05-08-2015,San Diego,300
05-08-2015,Las Vegas,223.5
05-08-2015,Phoenix,220
05-08-2015,Albuquerque,285
05-08-2015,Denver,237
05-08-2015,San Antonio,160
05-08-2015,Dallas,194
05-08-2015,Houston,182.5
05-08-2015,Kansas City,100
05-08-2015,Minneapolis,170
05-08-2015,Saint Louis,135
05-08-2015,Chicago,145
05-08-2015,Nashville,130
05-08-2015,Indianapolis,165
05-08-2015,Atlanta,211
05-08-2015,Detroit,300
05-08-2015,Jacksonville,210
05-08-2015,Charlotte,166.5
05-08-2015,Miami,125
05-08-2015,Pittsburgh,278
05-08-2015,Toronto,275
05-08-2015,Philadelphia,290
05-08-2015,New York,294
05-08-2015,Montreal,250
05-08-2015,Boston,255
05-08-2015,Beersheba,312.5
05-08-2015,Tel Aviv District,240
05-08-2015,Eilat,340
05-08-2015,Haifa,228.5
05-08-2015,Nahariyya,228.5
05-08-2015,Jerusalem,180
06-08-2015,Vancouver,190
06-08-2015,Portland,300
06-08-2015,San Francisco,290
06-08-2015,Seattle,90
06-08-2015,Los Angeles,230
06-08-2015,San Diego,291
06-08-2015,Las Vegas,223
06-08-2015,Phoenix,220
06-08-2015,Albuquerque,245
06-08-2015,Denver,175
06-08-2015,San Antonio,150
06-08-2015,Dallas,190
06-08-2015,Houston,190
06-08-2015,Kansas City,80
06-08-2015,Minneapolis,140
06-08-2015,Saint Louis,50
06-08-2015,Chicago,75
06-08-2015,Nashville,175
06-08-2015,Indianapolis,75
06-08-2015,Atlanta,218
06-08-2015,Detroit,68.5
06-08-2015,Jacksonville,225
06-08-2015,Charlotte,180
06-08-2015,Miami,125
06-08-2015,Pittsburgh,59
06-08-2015,Toronto,300
06-08-2015,Philadelphia,302
06-08-2015,New York,303.5
06-08-2015,Montreal,270
06-08-2015,Boston,250
06-08-2015,Beersheba,312
06-08-2015,Tel Aviv District,245
06-08-2015,Eilat,340
06-08-2015,Haifa,251
06-08-2015,Nahariyya,251
06-08-2015,Jerusalem,225
07-08-2015,Vancouver,340
07-08-2015,Portland,305
07-08-2015,San Francisco,228.5
07-08-2015,Seattle,20
07-08-2015,Los Angeles,188
07-08-2015,San Diego,260
07-08-2015,Las Vegas,115
07-08-2015,Phoenix,197.5
07-08-2015,Albuquerque,235
07-08-2015,Denver,255
07-08-2015,San Antonio,150
07-08-2015,Dallas,190
07-08-2015,Houston,200
07-08-2015,Kansas City,130
07-08-2015,Minneapolis,259
07-08-2015,Saint Louis,115
07-08-2015,Chicago,180
07-08-2015,Nashville,315
07-08-2015,Indianapolis,55
07-08-2015,Atlanta,265
07-08-2015,Detroit,60
07-08-2015,Jacksonville,233.5
07-08-2015,Charlotte,220
07-08-2015,Miami,132
07-08-2015,Pittsburgh,72.5
07-08-2015,Toronto,80
07-08-2015,Philadelphia,80
07-08-2015,New York,108
07-08-2015,Montreal,300
07-08-2015,Boston,110.5
07-08-2015,Beersheba,108
07-08-2015,Tel Aviv District,95
07-08-2015,Eilat,150
07-08-2015,Haifa,149
07-08-2015,Nahariyya,149
07-08-2015,Jerusalem,10
08-08-2015,Vancouver,190
08-08-2015,Portland,245
08-08-2015,San Francisco,255
08-08-2015,Seattle,180
08-08-2015,Los Angeles,230
08-08-2015,San Diego,280
08-08-2015,Las Vegas,145
08-08-2015,Phoenix,100
08-08-2015,Albuquerque,260
08-08-2015,Denver,225
08-08-2015,San Antonio,160
08-08-2015,Dallas,180
08-08-2015,Houston,190
08-08-2015,Kansas City,100
08-08-2015,Minneapolis,130
08-08-2015,Saint Louis,151.5
08-08-2015,Chicago,190
08-08-2015,Nashville,326
08-08-2015,Indianapolis,240
08-08-2015,Atlanta,312
08-08-2015,Detroit,62
08-08-2015,Jacksonville,240
08-08-2015,Charlotte,40
08-08-2015,Miami,190
08-08-2015,Pittsburgh,78
08-08-2015,Toronto,70
08-08-2015,Philadelphia,83.5
08-08-2015,New York,100
08-08-2015,Montreal,200
08-08-2015,Boston,27
08-08-2015,Beersheba,297
08-08-2015,Tel Aviv District,195
08-08-2015,Eilat,40
08-08-2015,Haifa,314
08-08-2015,Nahariyya,314
08-08-2015,Jerusalem,215
09-08-2015,Vancouver,190
09-08-2015,Portland,280
09-08-2015,San Francisco,260
09-08-2015,Seattle,205
09-08-2015,Los Angeles,240
09-08-2015,San Diego,280
09-08-2015,Las Vegas,175
09-08-2015,Phoenix,155
09-08-2015,Albuquerque,270
09-08-2015,Denver,215
09-08-2015,San Antonio,155
09-08-2015,Dallas,175
09-08-2015,Houston,205
09-08-2015,Kansas City,165
09-08-2015,Minneapolis,150
09-08-2015,Saint Louis,160
09-08-2015,Chicago,128
09-08-2015,Nashville,90
09-08-2015,Indianapolis,179.5
09-08-2015,Atlanta,144
09-08-2015,Detroit,90
09-08-2015,Jacksonville,69
09-08-2015,Charlotte,92
09-08-2015,Miami,255
09-08-2015,Pittsburgh,60
09-08-2015,Toronto,70
09-08-2015,Philadelphia,140
09-08-2015,New York,103
09-08-2015,Montreal,40
09-08-2015,Boston,25
09-08-2015,Beersheba,323
09-08-2015,Tel Aviv District,250
09-08-2015,Eilat,332
09-08-2015,Haifa,282
09-08-2015,Nahariyya,282
09-08-2015,Jerusalem,170
10-08-2015,Vancouver,254
10-08-2015,Portland,275
10-08-2015,San Francisco,270
10-08-2015,Seattle,242
10-08-2015,Los Angeles,240
10-08-2015,San Diego,290
10-08-2015,Las Vegas,160
10-08-2015,Phoenix,189.5
10-08-2015,Albuquerque,275
10-08-2015,Denver,150
10-08-2015,San Antonio,155
10-08-2015,Dallas,204.5
10-08-2015,Houston,213.5
10-08-2015,Kansas City,235
10-08-2015,Minneapolis,329
10-08-2015,Saint Louis,240
10-08-2015,Chicago,137
10-08-2015,Nashville,190
10-08-2015,Indianapolis,197.5
10-08-2015,Atlanta,230
10-08-2015,Detroit,131
10-08-2015,Jacksonville,70
10-08-2015,Charlotte,195.5
10-08-2015,Miami,180
10-08-2015,Pittsburgh,157
10-08-2015,Toronto,70
10-08-2015,Philadelphia,160
10-08-2015,New York,160
10-08-2015,Montreal,62
10-08-2015,Boston,85
10-08-2015,Beersheba,318
10-08-2015,Tel Aviv District,255
10-08-2015,Eilat,340
10-08-2015,Haifa,285
10-08-2015,Nahariyya,285
10-08-2015,Jerusalem,190
11-08-2015,Vancouver,256
11-08-2015,Portland,310
11-08-2015,San Francisco,260
11-08-2015,Seattle,40
11-08-2015,Los Angeles,235
11-08-2015,San Diego,290
11-08-2015,Las Vegas,160
11-08-2015,Phoenix,140
11-08-2015,Albuquerque,110
11-08-2015,Denver,180
11-08-2015,San Antonio,145
11-08-2015,Dallas,115
11-08-2015,Houston,210
11-08-2015,Kansas City,30
11-08-2015,Minneapolis,330
11-08-2015,Saint Louis,340
11-08-2015,Chicago,300
11-08-2015,Nashville,298
11-08-2015,Indianapolis,330
11-08-2015,Atlanta,245
11-08-2015,Detroit,329
11-08-2015,Jacksonville,130
11-08-2015,Charlotte,208
11-08-2015,Miami,151
11-08-2015,Pittsburgh,270
11-08-2015,Toronto,305
11-08-2015,Philadelphia,150
11-08-2015,New York,180
11-08-2015,Montreal,175
11-08-2015,Boston,170
11-08-2015,Beersheba,316
11-08-2015,Tel Aviv District,250
11-08-2015,Eilat,327
11-08-2015,Haifa,277
11-08-2015,Nahariyya,277
11-08-2015,Jerusalem,210
12-08-2015,Vancouver,316
12-08-2015,Portland,205
12-08-2015,San Francisco,265
12-08-2015,Seattle,38
12-08-2015,Los Angeles,260
12-08-2015,San Diego,300
12-08-2015,Las Vegas,40
12-08-2015,Phoenix,60
12-08-2015,Albuquerque,270
12-08-2015,Denver,186
12-08-2015,San Antonio,165
12-08-2015,Dallas,30
12-08-2015,Houston,210
12-08-2015,Kansas City,30
12-08-2015,Minneapolis,165
12-08-2015,Saint Louis,340
12-08-2015,Chicago,40
12-08-2015,Nashville,340
12-08-2015,Indianapolis,340
12-08-2015,Atlanta,320
12-08-2015,Detroit,330
12-08-2015,Jacksonville,240
12-08-2015,Charlotte,40
12-08-2015,Miami,165
12-08-2015,Pittsburgh,309.5
12-08-2015,Toronto,320
12-08-2015,Philadelphia,307
12-08-2015,New York,285
12-08-2015,Montreal,265
12-08-2015,Boston,243
12-08-2015,Beersheba,312.5
12-08-2015,Tel Aviv District,290
12-08-2015,Eilat,319.5
12-08-2015,Haifa,289
12-08-2015,Nahariyya,289
12-08-2015,Jerusalem,285
13-08-2015,Vancouver,190
13-08-2015,Portland,285
13-08-2015,San Francisco,260
13-08-2015,Seattle,200
13-08-2015,Los Angeles,245
13-08-2015,San Diego,300
13-08-2015,Las Vegas,50
13-08-2015,Phoenix,50
13-08-2015,Albuquerque,164
13-08-2015,Denver,255
13-08-2015,San Antonio,185
13-08-2015,Dallas,60
13-08-2015,Houston,195
13-08-2015,Kansas City,163.5
13-08-2015,Minneapolis,226.5
13-08-2015,Saint Louis,279
13-08-2015,Chicago,220
13-08-2015,Nashville,30
13-08-2015,Indianapolis,269.5
13-08-2015,Atlanta,334.5
13-08-2015,Detroit,240
13-08-2015,Jacksonville,215
13-08-2015,Charlotte,43
13-08-2015,Miami,229.5
13-08-2015,Pittsburgh,277
13-08-2015,Toronto,270
13-08-2015,Philadelphia,319
13-08-2015,New York,320
13-08-2015,Montreal,270
13-08-2015,Boston,90
13-08-2015,Beersheba,327.5
13-08-2015,Tel Aviv District,280
13-08-2015,Eilat,35
13-08-2015,Haifa,257
13-08-2015,Nahariyya,257
13-08-2015,Jerusalem,245
14-08-2015,Vancouver,180
14-08-2015,Portland,215
14-08-2015,San Francisco,270
14-08-2015,Seattle,190
14-08-2015,Los Angeles,235
14-08-2015,San Diego,300
14-08-2015,Las Vegas,188
14-08-2015,Phoenix,205
14-08-2015,Albuquerque,128
14-08-2015,Denver,235
14-08-2015,San Antonio,135
14-08-2015,Dallas,110
14-08-2015,Houston,161
14-08-2015,Kansas City,160
14-08-2015,Minneapolis,225
14-08-2015,Saint Louis,130
14-08-2015,Chicago,240
14-08-2015,Nashville,60
14-08-2015,Indianapolis,210
14-08-2015,Atlanta,95
14-08-2015,Detroit,225
14-08-2015,Jacksonville,65
14-08-2015,Charlotte,112
14-08-2015,Miami,110
14-08-2015,Pittsburgh,206
14-08-2015,Toronto,220
14-08-2015,Philadelphia,258
14-08-2015,New York,275
14-08-2015,Montreal,205
14-08-2015,Boston,70
14-08-2015,Beersheba,322.5
14-08-2015,Tel Aviv District,260
14-08-2015,Eilat,345
14-08-2015,Haifa,269.5
14-08-2015,Nahariyya,269.5
14-08-2015,Jerusalem,300
15-08-2015,Vancouver,200
15-08-2015,Portland,300
15-08-2015,San Francisco,270
15-08-2015,Seattle,180
15-08-2015,Los Angeles,250
15-08-2015,San Diego,305
15-08-2015,Las Vegas,208.5
15-08-2015,Phoenix,257
15-08-2015,Albuquerque,150
15-08-2015,Denver,240
15-08-2015,San Antonio,130
15-08-2015,Dallas,100
15-08-2015,Houston,139.5
15-08-2015,Kansas City,137.5
15-08-2015,Minneapolis,197
15-08-2015,Saint Louis,150
15-08-2015,Chicago,230
15-08-2015,Nashville,74
15-08-2015,Indianapolis,217
15-08-2015,Atlanta,111
15-08-2015,Detroit,250
15-08-2015,Jacksonville,43
15-08-2015,Charlotte,255
15-08-2015,Miami,112
15-08-2015,Pittsburgh,202
15-08-2015,Toronto,195
15-08-2015,Philadelphia,230
15-08-2015,New York,255
15-08-2015,Montreal,220
15-08-2015,Boston,150
15-08-2015,Beersheba,284
15-08-2015,Tel Aviv District,215
15-08-2015,Eilat,350
15-08-2015,Haifa,269
15-08-2015,Nahariyya,269
15-08-2015,Jerusalem,160
16-08-2015,Vancouver,264.5
16-08-2015,Portland,320
16-08-2015,San Francisco,270
16-08-2015,Seattle,23
16-08-2015,Los Angeles,225
16-08-2015,San Diego,310
16-08-2015,Las Vegas,239.5
16-08-2015,Phoenix,220
16-08-2015,Albuquerque,275
16-08-2015,Denver,235
16-08-2015,San Antonio,130
16-08-2015,Dallas,100
16-08-2015,Houston,115
16-08-2015,Kansas City,170
16-08-2015,Minneapolis,200
16-08-2015,Saint Louis,146.5
16-08-2015,Chicago,210
16-08-2015,Nashville,143.5
16-08-2015,Indianapolis,191
16-08-2015,Atlanta,115
16-08-2015,Detroit,170
16-08-2015,Jacksonville,90
16-08-2015,Charlotte,175
16-08-2015,Miami,119.5
16-08-2015,Pittsburgh,211
16-08-2015,Toronto,180
16-08-2015,Philadelphia,230
16-08-2015,New York,253
16-08-2015,Montreal,220
16-08-2015,Boston,180
16-08-2015,Beersheba,95.5
16-08-2015,Tel Aviv District,295
16-08-2015,Eilat,35
16-08-2015,Haifa,45.5
16-08-2015,Nahariyya,45.5
16-08-2015,Jerusalem,310
17-08-2015,Vancouver,244
17-08-2015,Portland,305
17-08-2015,San Francisco,285
17-08-2015,Seattle,20
17-08-2015,Los Angeles,145
17-08-2015,San Diego,185
17-08-2015,Las Vegas,223.5
17-08-2015,Phoenix,225
17-08-2015,Albuquerque,175
17-08-2015,Denver,227.5
17-08-2015,San Antonio,160
17-08-2015,Dallas,140
17-08-2015,Houston,166
17-08-2015,Kansas City,180
17-08-2015,Minneapolis,320
17-08-2015,Saint Louis,162.5
17-08-2015,Chicago,210
17-08-2015,Nashville,106
17-08-2015,Indianapolis,205
17-08-2015,Atlanta,150
17-08-2015,Detroit,217.5
17-08-2015,Jacksonville,140
17-08-2015,Charlotte,225
17-08-2015,Miami,90
17-08-2015,Pittsburgh,222
17-08-2015,Toronto,195
17-08-2015,Philadelphia,223
17-08-2015,New York,230
17-08-2015,Montreal,220
17-08-2015,Boston,185
17-08-2015,Beersheba,318
17-08-2015,Tel Aviv District,310
17-08-2015,Eilat,334
17-08-2015,Haifa,324.5
17-08-2015,Nahariyya,324.5
17-08-2015,Jerusalem,285
18-08-2015,Vancouver,280
18-08-2015,Portland,290
18-08-2015,San Francisco,275
18-08-2015,Seattle,30
18-08-2015,Los Angeles,145.5
18-08-2015,San Diego,210
18-08-2015,Las Vegas,183
18-08-2015,Phoenix,220
18-08-2015,Albuquerque,250
18-08-2015,Denver,115
18-08-2015,San Antonio,165
18-08-2015,Dallas,170
18-08-2015,Houston,180
18-08-2015,Kansas City,190
18-08-2015,Minneapolis,45
18-08-2015,Saint Louis,160
18-08-2015,Chicago,190
18-08-2015,Nashville,138.5
18-08-2015,Indianapolis,165
18-08-2015,Atlanta,190
18-08-2015,Detroit,210
18-08-2015,Jacksonville,166.5
18-08-2015,Charlotte,215
18-08-2015,Miami,100
18-08-2015,Pittsburgh,155.5
18-08-2015,Toronto,221
18-08-2015,Philadelphia,195
18-08-2015,New York,211
18-08-2015,Montreal,215
18-08-2015,Boston,190
18-08-2015,Beersheba,323.5
18-08-2015,Tel Aviv District,315
18-08-2015,Eilat,175.5
18-08-2015,Haifa,335.5
18-08-2015,Nahariyya,335.5
18-08-2015,Jerusalem,0
19-08-2015,Vancouver,125
19-08-2015,Portland,186.5
19-08-2015,San Francisco,250
19-08-2015,Seattle,45
19-08-2015,Los Angeles,250
19-08-2015,San Diego,290
19-08-2015,Las Vegas,160
19-08-2015,Phoenix,205
19-08-2015,Albuquerque,210
19-08-2015,Denver,60
19-08-2015,San Antonio,150
19-08-2015,Dallas,180
19-08-2015,Houston,170
19-08-2015,Kansas City,300
19-08-2015,Minneapolis,205
19-08-2015,Saint Louis,240
19-08-2015,Chicago,190
19-08-2015,Nashville,185
19-08-2015,Indianapolis,180
19-08-2015,Atlanta,196
19-08-2015,Detroit,150
19-08-2015,Jacksonville,181.5
19-08-2015,Charlotte,207.5
19-08-2015,Miami,130
19-08-2015,Pittsburgh,179.5
19-08-2015,Toronto,80
19-08-2015,Philadelphia,145
19-08-2015,New York,170
19-08-2015,Montreal,130
19-08-2015,Boston,210
19-08-2015,Beersheba,330.5
19-08-2015,Tel Aviv District,310
19-08-2015,Eilat,50
19-08-2015,Haifa,288.5
19-08-2015,Nahariyya,288.5
19-08-2015,Jerusalem,235
20-08-2015,Vancouver,190
20-08-2015,Portland,305
20-08-2015,San Francisco,270
20-08-2015,Seattle,185
20-08-2015,Los Angeles,204
20-08-2015,San Diego,240
20-08-2015,Las Vegas,170
20-08-2015,Phoenix,215
20-08-2015,Albuquerque,315
20-08-2015,Denver,150
20-08-2015,San Antonio,90
20-08-2015,Dallas,45
20-08-2015,Houston,140
20-08-2015,Kansas City,230
20-08-2015,Minneapolis,290
20-08-2015,Saint Louis,255
20-08-2015,Chicago,250
20-08-2015,Nashville,230
20-08-2015,Indianapolis,255
20-08-2015,Atlanta,215.5
20-08-2015,Detroit,225
20-08-2015,Jacksonville,184
20-08-2015,Charlotte,232
20-08-2015,Miami,120
20-08-2015,Pittsburgh,185
20-08-2015,Toronto,174.5
20-08-2015,Philadelphia,145
20-08-2015,New York,157
20-08-2015,Montreal,150
20-08-2015,Boston,190
20-08-2015,Beersheba,321.5
20-08-2015,Tel Aviv District,285
20-08-2015,Eilat,30
20-08-2015,Haifa,303
20-08-2015,Nahariyya,303
20-08-2015,Jerusalem,165
21-08-2015,Vancouver,190
21-08-2015,Portland,277.5
21-08-2015,San Francisco,260
21-08-2015,Seattle,190
21-08-2015,Los Angeles,215
21-08-2015,San Diego,270
21-08-2015,Las Vegas,165
21-08-2015,Phoenix,225
21-08-2015,Albuquerque,230
21-08-2015,Denver,180
21-08-2015,San Antonio,120
21-08-2015,Dallas,140
21-08-2015,Houston,107
21-08-2015,Kansas City,190
21-08-2015,Minneapolis,170
21-08-2015,Saint Louis,160
21-08-2015,Chicago,210
21-08-2015,Nashville,81
21-08-2015,Indianapolis,180.5
21-08-2015,Atlanta,265
21-08-2015,Detroit,268
21-08-2015,Jacksonville,214
21-08-2015,Charlotte,60
21-08-2015,Miami,130
21-08-2015,Pittsburgh,267
21-08-2015,Toronto,255
21-08-2015,Philadelphia,292
21-08-2015,New York,150
21-08-2015,Montreal,215
21-08-2015,Boston,90
21-08-2015,Beersheba,314
21-08-2015,Tel Aviv District,250
21-08-2015,Eilat,309.5
21-08-2015,Haifa,260
21-08-2015,Nahariyya,260
21-08-2015,Jerusalem,250
22-08-2015,Vancouver,195
22-08-2015,Portland,295.5
22-08-2015,San Francisco,202.5
22-08-2015,Seattle,25
22-08-2015,Los Angeles,240
22-08-2015,San Diego,255
22-08-2015,Las Vegas,160
22-08-2015,Phoenix,230
22-08-2015,Albuquerque,210
22-08-2015,Denver,200
22-08-2015,San Antonio,150
22-08-2015,Dallas,165
22-08-2015,Houston,154
22-08-2015,Kansas City,170
22-08-2015,Minneapolis,160
22-08-2015,Saint Louis,140
22-08-2015,Chicago,170
22-08-2015,Nashville,70
22-08-2015,Indianapolis,120
22-08-2015,Atlanta,142.5
22-08-2015,Detroit,199
22-08-2015,Jacksonville,180
22-08-2015,Charlotte,56
22-08-2015,Miami,146.5
22-08-2015,Pittsburgh,44
22-08-2015,Toronto,190.5
22-08-2015,Philadelphia,337.5
22-08-2015,New York,42
22-08-2015,Montreal,245
22-08-2015,Boston,20
22-08-2015,Beersheba,317
22-08-2015,Tel Aviv District,240
22-08-2015,Eilat,164.5
22-08-2015,Haifa,236
22-08-2015,Nahariyya,236
22-08-2015,Jerusalem,185
23-08-2015,Vancouver,320
23-08-2015,Portland,62
23-08-2015,San Francisco,230
23-08-2015,Seattle,30
23-08-2015,Los Angeles,250
23-08-2015,San Diego,277
23-08-2015,Las Vegas,160
23-08-2015,Phoenix,200
23-08-2015,Albuquerque,198
23-08-2015,Denver,100
23-08-2015,San Antonio,160
23-08-2015,Dallas,170
23-08-2015,Houston,171
23-08-2015,Kansas City,300
23-08-2015,Minneapolis,260
23-08-2015,Saint Louis,206
23-08-2015,Chicago,190
23-08-2015,Nashville,214
23-08-2015,Indianapolis,165
23-08-2015,Atlanta,176
23-08-2015,Detroit,145.5
23-08-2015,Jacksonville,110
23-08-2015,Charlotte,169.5
23-08-2015,Miami,314.5
23-08-2015,Pittsburgh,59.5
23-08-2015,Toronto,70
23-08-2015,Philadelphia,320
23-08-2015,New York,92
23-08-2015,Montreal,75
23-08-2015,Boston,25
23-08-2015,Beersheba,306
23-08-2015,Tel Aviv District,225
23-08-2015,Eilat,314.5
23-08-2015,Haifa,228
23-08-2015,Nahariyya,228
23-08-2015,Jerusalem,225
24-08-2015,Vancouver,190
24-08-2015,Portland,305
24-08-2015,San Francisco,280
24-08-2015,Seattle,204
24-08-2015,Los Angeles,220
24-08-2015,San Diego,270
24-08-2015,Las Vegas,184.5
24-08-2015,Phoenix,110
24-08-2015,Albuquerque,210
24-08-2015,Denver,175
24-08-2015,San Antonio,168
