Date,City,Value
09-11-2014,Denver,279.26
09-11-2014,San Antonio,287.58
09-11-2014,Dallas,282.61
09-11-2014,Houston,286.75
09-11-2014,Kansas City,278.54
09-11-2014,Minneapolis,275.25
09-11-2014,Saint Louis,275.76
09-11-2014,Chicago,278.3
09-11-2014,Nashville,278.18
09-11-2014,Indianapolis,274.87
09-11-2014,Atlanta,281.16
09-11-2014,Detroit,277.18
09-11-2014,Jacksonville,290.24
09-11-2014,Charlotte,281.25
09-11-2014,Miami,295.39
09-11-2014,Pittsburgh,279.01
09-11-2014,Toronto,276.57
09-11-2014,Philadelphia,279.25
09-11-2014,New York,280.3
09-11-2014,Montreal,277.24
09-11-2014,Boston,280.24
09-11-2014,Beersheba,284.95
09-11-2014,Tel Aviv District,293.03
09-11-2014,Eilat,295.69
09-11-2014,Haifa,293.09
09-11-2014,Nahariyya,292.15
09-11-2014,Jerusalem,286.19
10-11-2014,Vancouver,278.86
10-11-2014,Portland,281.06
10-11-2014,San Francisco,286.98
10-11-2014,Seattle,279.36
10-11-2014,Los Angeles,285.56
10-11-2014,San Diego,284.37
10-11-2014,Las Vegas,283.28
10-11-2014,Phoenix,287.81
10-11-2014,Albuquerque,280.18
10-11-2014,Denver,279.31
10-11-2014,San Antonio,286.12
10-11-2014,Dallas,287.93
10-11-2014,Houston,286.66
10-11-2014,Kansas City,285.4
10-11-2014,Minneapolis,270.59
10-11-2014,Saint Louis,281.45
10-11-2014,Chicago,281.93
10-11-2014,Nashville,277.71
10-11-2014,Indianapolis,279.42
10-11-2014,Atlanta,281.5
10-11-2014,Detroit,278.81
10-11-2014,Jacksonville,290.85
10-11-2014,Charlotte,280.73
10-11-2014,Miami,293.35
10-11-2014,Pittsburgh,277.45
10-11-2014,Toronto,278.78
10-11-2014,Philadelphia,276.89
10-11-2014,New York,279.33
10-11-2014,Montreal,277.91
10-11-2014,Boston,280.56
10-11-2014,Beersheba,286.12
10-11-2014,Tel Aviv District,294.27
10-11-2014,Eilat,296.42
10-11-2014,Haifa,293.22
10-11-2014,Nahariyya,288.47
10-11-2014,Jerusalem,288.01
11-11-2014,Vancouver,278.15
11-11-2014,Portland,275.87
11-11-2014,San Francisco,286.84
11-11-2014,Seattle,277.61
11-11-2014,Los Angeles,283.84
11-11-2014,San Diego,284.52
11-11-2014,Las Vegas,281.26
11-11-2014,Phoenix,287.58
11-11-2014,Albuquerque,283.81
11-11-2014,Denver,261.31
11-11-2014,San Antonio,290.74
11-11-2014,Dallas,286.62
11-11-2014,Houston,293.54
11-11-2014,Kansas City,273.06
11-11-2014,Minneapolis,268.76
11-11-2014,Saint Louis,284.44
11-11-2014,Chicago,285.68
11-11-2014,Nashville,286.15
11-11-2014,Indianapolis,285.37
11-11-2014,Atlanta,282.88
11-11-2014,Detroit,283.07
11-11-2014,Jacksonville,291.25
11-11-2014,Charlotte,281.9
11-11-2014,Miami,292.4
11-11-2014,Pittsburgh,284.55
11-11-2014,Toronto,281.07
11-11-2014,Philadelphia,280.22
11-11-2014,New York,281.64
11-11-2014,Montreal,277.9
11-11-2014,Boston,282.72
11-11-2014,Beersheba,288.2
11-11-2014,Tel Aviv District,292.91
11-11-2014,Eilat,294.18
11-11-2014,Haifa,293.22
11-11-2014,Nahariyya,291.59
11-11-2014,Jerusalem,288.52
12-11-2014,Vancouver,277.24
12-11-2014,Portland,273.07
12-11-2014,San Francisco,284.93
12-11-2014,Seattle,275.13
12-11-2014,Los Angeles,285.56
12-11-2014,San Diego,284.74
12-11-2014,Las Vegas,281.78
12-11-2014,Phoenix,286.79
12-11-2014,Albuquerque,276.22
12-11-2014,Denver,256.93
12-11-2014,San Antonio,280.98
12-11-2014,Dallas,276.6
12-11-2014,Houston,284.45
12-11-2014,Kansas City,267.09
12-11-2014,Minneapolis,264.45
12-11-2014,Saint Louis,272.12
12-11-2014,Chicago,272.7
12-11-2014,Nashville,277.53
12-11-2014,Indianapolis,273.61
12-11-2014,Atlanta,284.79
12-11-2014,Detroit,275.56
12-11-2014,Jacksonville,292.02
12-11-2014,Charlotte,284.25
12-11-2014,Miami,292.52
12-11-2014,Pittsburgh,280.53
12-11-2014,Toronto,277.73
12-11-2014,Philadelphia,286.06
12-11-2014,New York,286.22
12-11-2014,Montreal,277.91
12-11-2014,Boston,283.48
12-11-2014,Beersheba,286.68
12-11-2014,Tel Aviv District,292.84
12-11-2014,Eilat,293.84
12-11-2014,Haifa,294.05
12-11-2014,Nahariyya,291.26
12-11-2014,Jerusalem,288.21
13-11-2014,Vancouver,275.78
13-11-2014,Portland,272.26
13-11-2014,San Francisco,287.17
13-11-2014,Seattle,274.12
13-11-2014,Los Angeles,283.38
13-11-2014,San Diego,283.32
13-11-2014,Las Vegas,280.63
13-11-2014,Phoenix,285.84
13-11-2014,Albuquerque,272.28
13-11-2014,Denver,253.85
13-11-2014,San Antonio,277.79
13-11-2014,Dallas,273.38
13-11-2014,Houston,279.57
13-11-2014,Kansas City,266.71
13-11-2014,Minneapolis,266.15
13-11-2014,Saint Louis,269.87
13-11-2014,Chicago,271.13
13-11-2014,Nashville,272.14
13-11-2014,Indianapolis,269.66
13-11-2014,Atlanta,278.74
13-11-2014,Detroit,273.09
13-11-2014,Jacksonville,291.57
13-11-2014,Charlotte,285.86
13-11-2014,Miami,295.66
13-11-2014,Pittsburgh,273.03
13-11-2014,Toronto,274.2
13-11-2014,Philadelphia,278.86
13-11-2014,New York,279.96
13-11-2014,Montreal,275.57
13-11-2014,Boston,279.99
13-11-2014,Beersheba,287.01
13-11-2014,Tel Aviv District,292.09
13-11-2014,Eilat,292.13
13-11-2014,Haifa,294.61
13-11-2014,Nahariyya,288.49
13-11-2014,Jerusalem,288.13
14-11-2014,Vancouver,274.65
14-11-2014,Portland,271.49
14-11-2014,San Francisco,286.64
14-11-2014,Seattle,272.51
14-11-2014,Los Angeles,286.76
14-11-2014,San Diego,285.92
14-11-2014,Las Vegas,282.38
14-11-2014,Phoenix,285.95
14-11-2014,Albuquerque,273.58
14-11-2014,Denver,258.85
14-11-2014,San Antonio,274.94
14-11-2014,Dallas,271.31
14-11-2014,Houston,276.46
14-11-2014,Kansas City,264.06
14-11-2014,Minneapolis,262.11
14-11-2014,Saint Louis,267.18
14-11-2014,Chicago,270.22
14-11-2014,Nashville,268.81
14-11-2014,Indianapolis,269.06
14-11-2014,Atlanta,274.22
14-11-2014,Detroit,270.41
14-11-2014,Jacksonville,286.58
14-11-2014,Charlotte,276.08
14-11-2014,Miami,295.8
14-11-2014,Pittsburgh,271.56
14-11-2014,Toronto,272.32
14-11-2014,Philadelphia,274.67
14-11-2014,New York,275.57
14-11-2014,Montreal,273.32
14-11-2014,Boston,277.25
14-11-2014,Beersheba,286.82
14-11-2014,Tel Aviv District,291.88
14-11-2014,Eilat,293.67
14-11-2014,Haifa,293.49
14-11-2014,Nahariyya,288.5
14-11-2014,Jerusalem,287.76
15-11-2014,Vancouver,274.04
15-11-2014,Portland,271.62
15-11-2014,San Francisco,285.94
15-11-2014,Seattle,273.4
15-11-2014,Los Angeles,283.79
15-11-2014,San Diego,283.37
15-11-2014,Las Vegas,279.47
15-11-2014,Phoenix,285.31
15-11-2014,Albuquerque,279.12
15-11-2014,Denver,263.77
15-11-2014,San Antonio,276.53
15-11-2014,Dallas,273.13
15-11-2014,Houston,278.38
15-11-2014,Kansas City,266.39
15-11-2014,Minneapolis,255.56
15-11-2014,Saint Louis,267.27
15-11-2014,Chicago,269.11
15-11-2014,Nashville,268.82
15-11-2014,Indianapolis,265.97
15-11-2014,Atlanta,272.94
15-11-2014,Detroit,269.48
15-11-2014,Jacksonville,286.46
15-11-2014,Charlotte,272.59
15-11-2014,Miami,294.53
15-11-2014,Pittsburgh,268.74
15-11-2014,Toronto,270.9
15-11-2014,Philadelphia,271.63
15-11-2014,New York,272.18
15-11-2014,Montreal,270.03
15-11-2014,Boston,274.43
15-11-2014,Beersheba,288.02
15-11-2014,Tel Aviv District,293.68
15-11-2014,Eilat,295.8
15-11-2014,Haifa,292.6
15-11-2014,Nahariyya,290.36
15-11-2014,Jerusalem,287.75
16-11-2014,Vancouver,272.74
16-11-2014,Portland,270.84
16-11-2014,San Francisco,285.59
16-11-2014,Seattle,272.64
16-11-2014,Los Angeles,281.92
16-11-2014,San Diego,286.04
16-11-2014,Las Vegas,277.96
16-11-2014,Phoenix,284.27
16-11-2014,Albuquerque,277.08
16-11-2014,Denver,258.89
16-11-2014,San Antonio,281
16-11-2014,Dallas,278.43
16-11-2014,Houston,289.2
16-11-2014,Kansas City,268.18
16-11-2014,Minneapolis,263.46
16-11-2014,Saint Louis,271.83
16-11-2014,Chicago,271.16
16-11-2014,Nashville,274.4
16-11-2014,Indianapolis,270.42
16-11-2014,Atlanta,277.13
16-11-2014,Detroit,271.09
16-11-2014,Jacksonville,289.95
16-11-2014,Charlotte,274.67
16-11-2014,Miami,297.28
16-11-2014,Pittsburgh,271.72
16-11-2014,Toronto,271.49
16-11-2014,Philadelphia,271.68
16-11-2014,New York,272.39
16-11-2014,Montreal,272.85
16-11-2014,Boston,274.02
16-11-2014,Beersheba,288.11
16-11-2014,Tel Aviv District,290.49
16-11-2014,Eilat,294.42
16-11-2014,Haifa,290.01
16-11-2014,Nahariyya,288.28
16-11-2014,Jerusalem,287.27
17-11-2014,Vancouver,273.86
17-11-2014,Portland,269.94
17-11-2014,San Francisco,284.43
17-11-2014,Seattle,273.41
17-11-2014,Los Angeles,281.33
17-11-2014,San Diego,281.89
17-11-2014,Las Vegas,272.98
17-11-2014,Phoenix,280.27
17-11-2014,Albuquerque,268.89
17-11-2014,Denver,260.33
17-11-2014,San Antonio,278.5
17-11-2014,Dallas,274.13
17-11-2014,Houston,278.27
17-11-2014,Kansas City,263.79
17-11-2014,Minneapolis,261.85
17-11-2014,Saint Louis,268.02
17-11-2014,Chicago,266.66
17-11-2014,Nashville,273.51
17-11-2014,Indianapolis,268.88
17-11-2014,Atlanta,283.31
17-11-2014,Detroit,271.75
17-11-2014,Jacksonville,293.43
17-11-2014,Charlotte,281.12
17-11-2014,Miami,298.62
17-11-2014,Pittsburgh,275.54
17-11-2014,Toronto,273.63
17-11-2014,Philadelphia,275.63
17-11-2014,New York,277.93
17-11-2014,Montreal,273.35
17-11-2014,Boston,277.71
17-11-2014,Beersheba,288.11
17-11-2014,Tel Aviv District,290.81
17-11-2014,Eilat,293.97
17-11-2014,Haifa,292.15
17-11-2014,Nahariyya,289.18
17-11-2014,Jerusalem,287.03
18-11-2014,Vancouver,274.64
18-11-2014,Portland,269.95
18-11-2014,San Francisco,284.77
18-11-2014,Seattle,273.05
18-11-2014,Los Angeles,280.78
18-11-2014,San Diego,281.93
18-11-2014,Las Vegas,273.56
18-11-2014,Phoenix,279.91
18-11-2014,Albuquerque,268.49
18-11-2014,Denver,263.4
18-11-2014,San Antonio,276.66
18-11-2014,Dallas,271.83
18-11-2014,Houston,276.37
18-11-2014,Kansas City,262.92
18-11-2014,Minneapolis,260.55
18-11-2014,Saint Louis,264.72
18-11-2014,Chicago,265.44
18-11-2014,Nashville,267.53
18-11-2014,Indianapolis,263.34
18-11-2014,Atlanta,270.55
18-11-2014,Detroit,267.38
18-11-2014,Jacksonville,280.47
18-11-2014,Charlotte,272.82
18-11-2014,Miami,294.78
18-11-2014,Pittsburgh,264.63
18-11-2014,Toronto,269.03
18-11-2014,Philadelphia,269.89
18-11-2014,New York,272.96
18-11-2014,Montreal,270.91
18-11-2014,Boston,276.88
18-11-2014,Beersheba,285.73
18-11-2014,Tel Aviv District,291.69
18-11-2014,Eilat,292.93
18-11-2014,Haifa,292.45
18-11-2014,Nahariyya,288.52
18-11-2014,Jerusalem,287.59
19-11-2014,Vancouver,277.69
19-11-2014,Portland,272.78
19-11-2014,San Francisco,286.19
19-11-2014,Seattle,276.15
19-11-2014,Los Angeles,282.68
19-11-2014,San Diego,282.19
19-11-2014,Las Vegas,274.61
19-11-2014,Phoenix,280.7
19-11-2014,Albuquerque,269.81
19-11-2014,Denver,274.15
19-11-2014,San Antonio,277.8
19-11-2014,Dallas,278.79
19-11-2014,Houston,277
19-11-2014,Kansas City,275.18
19-11-2014,Minneapolis,265.22
19-11-2014,Saint Louis,274.61
19-11-2014,Chicago,270.59
19-11-2014,Nashville,269.03
19-11-2014,Indianapolis,267.49
19-11-2014,Atlanta,268.46
19-11-2014,Detroit,266.54
19-11-2014,Jacksonville,278.75
19-11-2014,Charlotte,269.02
19-11-2014,Miami,288.32
19-11-2014,Pittsburgh,265.2
19-11-2014,Toronto,269.18
19-11-2014,Philadelphia,267.26
19-11-2014,New York,268.75
19-11-2014,Montreal,268.92
19-11-2014,Boston,272.31
19-11-2014,Beersheba,286.02
19-11-2014,Tel Aviv District,292.98
19-11-2014,Eilat,294.53
19-11-2014,Haifa,293.39
19-11-2014,Nahariyya,289.47
19-11-2014,Jerusalem,288.27
20-11-2014,Vancouver,279.38
20-11-2014,Portland,274.8
20-11-2014,San Francisco,286.78
20-11-2014,Seattle,278.57
20-11-2014,Los Angeles,280.78
20-11-2014,San Diego,281.76
20-11-2014,Las Vegas,275.19
20-11-2014,Phoenix,280.9
20-11-2014,Albuquerque,270.92
20-11-2014,Denver,270.74
20-11-2014,San Antonio,283.87
20-11-2014,Dallas,280.32
20-11-2014,Houston,286.16
20-11-2014,Kansas City,267.24
20-11-2014,Minneapolis,262.06
20-11-2014,Saint Louis,269.71
20-11-2014,Chicago,269.72
20-11-2014,Nashville,276.27
20-11-2014,Indianapolis,268.2
20-11-2014,Atlanta,274.92
20-11-2014,Detroit,270.15
20-11-2014,Jacksonville,278.34
20-11-2014,Charlotte,275.49
20-11-2014,Miami,294.25
20-11-2014,Pittsburgh,272.05
20-11-2014,Toronto,270.7
20-11-2014,Philadelphia,275.51
20-11-2014,New York,272.28
20-11-2014,Montreal,269.86
20-11-2014,Boston,275.03
20-11-2014,Beersheba,286.99
20-11-2014,Tel Aviv District,291.74
20-11-2014,Eilat,294.56
20-11-2014,Haifa,294.44
20-11-2014,Nahariyya,292.32
20-11-2014,Jerusalem,288.57
21-11-2014,Vancouver,281.87
21-11-2014,Portland,277.28
21-11-2014,San Francisco,284.73
21-11-2014,Seattle,281.4
21-11-2014,Los Angeles,284.08
21-11-2014,San Diego,285.81
21-11-2014,Las Vegas,279.09
21-11-2014,Phoenix,282.55
21-11-2014,Albuquerque,272.23
21-11-2014,Denver,273.46
21-11-2014,San Antonio,290.71
21-11-2014,Dallas,288.68
21-11-2014,Houston,290.93
21-11-2014,Kansas City,270.01
21-11-2014,Minneapolis,256.69
21-11-2014,Saint Louis,268.43
21-11-2014,Chicago,268.04
21-11-2014,Nashville,274.49
21-11-2014,Indianapolis,266
21-11-2014,Atlanta,277.1
21-11-2014,Detroit,265.61
21-11-2014,Jacksonville,281.95
21-11-2014,Charlotte,276.91
21-11-2014,Miami,295.51
21-11-2014,Pittsburgh,267.86
21-11-2014,Toronto,268.58
21-11-2014,Philadelphia,271.4
21-11-2014,New York,273.05
21-11-2014,Montreal,267.92
21-11-2014,Boston,273.95
21-11-2014,Beersheba,289.24
21-11-2014,Tel Aviv District,291.99
21-11-2014,Eilat,293.71
21-11-2014,Haifa,291.84
21-11-2014,Nahariyya,289.37
21-11-2014,Jerusalem,288.19
22-11-2014,Vancouver,281.17
22-11-2014,Portland,280.07
22-11-2014,San Francisco,287.08
22-11-2014,Seattle,281.4
22-11-2014,Los Angeles,282.81
22-11-2014,San Diego,282.64
22-11-2014,Las Vegas,277.23
22-11-2014,Phoenix,281.51
22-11-2014,Albuquerque,272.58
22-11-2014,Denver,271.3
22-11-2014,San Antonio,290.79
22-11-2014,Dallas,289.82
22-11-2014,Houston,291.93
22-11-2014,Kansas City,283.21
22-11-2014,Minneapolis,273.85
22-11-2014,Saint Louis,281
22-11-2014,Chicago,276.8
22-11-2014,Nashville,281.06
22-11-2014,Indianapolis,275.81
22-11-2014,Atlanta,277.48
22-11-2014,Detroit,271.77
22-11-2014,Jacksonville,291.03
22-11-2014,Charlotte,273.76
22-11-2014,Miami,297.06
22-11-2014,Pittsburgh,266.52
22-11-2014,Toronto,271.51
22-11-2014,Philadelphia,268.11
22-11-2014,New York,270.09
22-11-2014,Montreal,269.03
22-11-2014,Boston,272.45
22-11-2014,Beersheba,287.6
22-11-2014,Tel Aviv District,292.27
22-11-2014,Eilat,293.62
22-11-2014,Haifa,293.33
22-11-2014,Nahariyya,290.15
22-11-2014,Jerusalem,288.01
23-11-2014,Vancouver,280.02
23-11-2014,Portland,279.3
23-11-2014,San Francisco,285.34
23-11-2014,Seattle,281.1
23-11-2014,Los Angeles,281.98
23-11-2014,San Diego,282.03
23-11-2014,Las Vegas,277.3
23-11-2014,Phoenix,281.35
23-11-2014,Albuquerque,276
23-11-2014,Denver,273.48
23-11-2014,San Antonio,288.85
23-11-2014,Dallas,289.45
23-11-2014,Houston,291.04
23-11-2014,Kansas City,286.45
23-11-2014,Minneapolis,279.61
23-11-2014,Saint Louis,284.61
23-11-2014,Chicago,282.75
23-11-2014,Nashville,286.16
23-11-2014,Indianapolis,283.37
23-11-2014,Atlanta,284.65
23-11-2014,Detroit,280.49
23-11-2014,Jacksonville,293.28
23-11-2014,Charlotte,278.18
23-11-2014,Miami,298.39
23-11-2014,Pittsburgh,280.91
23-11-2014,Toronto,280.24
23-11-2014,Philadelphia,277.6
23-11-2014,New York,278.65
23-11-2014,Montreal,276.18
23-11-2014,Boston,281.63
23-11-2014,Beersheba,286.66
23-11-2014,Tel Aviv District,288.98
23-11-2014,Eilat,292.11
23-11-2014,Haifa,289.18
23-11-2014,Nahariyya,286.17
23-11-2014,Jerusalem,286.47
24-11-2014,Vancouver,278.79
24-11-2014,Portland,280.7
24-11-2014,San Francisco,283.57
24-11-2014,Seattle,279.59
24-11-2014,Los Angeles,280.05
24-11-2014,San Diego,281.81
24-11-2014,Las Vegas,275.24
24-11-2014,Phoenix,279.76
24-11-2014,Albuquerque,272.32
24-11-2014,Denver,270.11
24-11-2014,San Antonio,285.66
24-11-2014,Dallas,283.88
24-11-2014,Houston,286.25
24-11-2014,Kansas City,276.18
24-11-2014,Minneapolis,270.85
24-11-2014,Saint Louis,279.87
24-11-2014,Chicago,281.39
24-11-2014,Nashville,288.14
24-11-2014,Indianapolis,284.34
24-11-2014,Atlanta,288.71
24-11-2014,Detroit,283.45
24-11-2014,Jacksonville,294.36
24-11-2014,Charlotte,289.03
24-11-2014,Miami,299.08
24-11-2014,Pittsburgh,288.11
24-11-2014,Toronto,282.43
24-11-2014,Philadelphia,289.39
24-11-2014,New York,289.46
24-11-2014,Montreal,279.51
24-11-2014,Boston,284.06
24-11-2014,Beersheba,285.02
24-11-2014,Tel Aviv District,287.35
24-11-2014,Eilat,291.11
24-11-2014,Haifa,288
24-11-2014,Nahariyya,286.17
24-11-2014,Jerusalem,284.71
25-11-2014,Vancouver,280.03
25-11-2014,Portland,285.72
25-11-2014,San Francisco,284.39
25-11-2014,Seattle,284.26
25-11-2014,Los Angeles,280.88
25-11-2014,San Diego,281.87
25-11-2014,Las Vegas,274.51
25-11-2014,Phoenix,281.19
25-11-2014,Albuquerque,271.7
25-11-2014,Denver,268.7
25-11-2014,San Antonio,281.07
25-11-2014,Dallas,280.4
25-11-2014,Houston,282.74
25-11-2014,Kansas City,271.87
25-11-2014,Minneapolis,266.07
25-11-2014,Saint Louis,273.07
25-11-2014,Chicago,270.58
25-11-2014,Nashville,278.59
25-11-2014,Indianapolis,272.34
25-11-2014,Atlanta,283.79
25-11-2014,Detroit,273.7
25-11-2014,Jacksonville,292.08
25-11-2014,Charlotte,284.46
25-11-2014,Miami,299.62
25-11-2014,Pittsburgh,279.56
25-11-2014,Toronto,275.32
25-11-2014,Philadelphia,285.05
25-11-2014,New York,288.17
25-11-2014,Montreal,280.33
25-11-2014,Boston,286.93
25-11-2014,Beersheba,285.83
25-11-2014,Tel Aviv District,288.21
25-11-2014,Eilat,291.24
25-11-2014,Haifa,288.6
25-11-2014,Nahariyya,286.34
25-11-2014,Jerusalem,285.67
26-11-2014,Vancouver,279.01
26-11-2014,Portland,285.29
26-11-2014,San Francisco,284.05
26-11-2014,Seattle,285.94
26-11-2014,Los Angeles,281.61
26-11-2014,San Diego,282.91
26-11-2014,Las Vegas,276.18
26-11-2014,Phoenix,280.82
26-11-2014,Albuquerque,274.29
26-11-2014,Denver,278.81
26-11-2014,San Antonio,282.03
26-11-2014,Dallas,281.14
26-11-2014,Houston,282.61
26-11-2014,Kansas City,276.23
26-11-2014,Minneapolis,266.84
26-11-2014,Saint Louis,270.44
26-11-2014,Chicago,269.3
26-11-2014,Nashville,274.84
26-11-2014,Indianapolis,267.49
26-11-2014,Atlanta,281.66
26-11-2014,Detroit,271.46
26-11-2014,Jacksonville,285.67
26-11-2014,Charlotte,281
26-11-2014,Miami,296.77
26-11-2014,Pittsburgh,274.36
26-11-2014,Toronto,273.47
26-11-2014,Philadelphia,277.59
26-11-2014,New York,279.4
26-11-2014,Montreal,273.56
26-11-2014,Boston,280.16
26-11-2014,Beersheba,286.36
26-11-2014,Tel Aviv District,287.83
26-11-2014,Eilat,291.96
26-11-2014,Haifa,289.4
26-11-2014,Nahariyya,285.81
26-11-2014,Jerusalem,285.43
27-11-2014,Vancouver,284.1
27-11-2014,Portland,284.73
27-11-2014,San Francisco,285.39
27-11-2014,Seattle,285.78
27-11-2014,Los Angeles,283.16
27-11-2014,San Diego,285.18
27-11-2014,Las Vegas,275.52
27-11-2014,Phoenix,283.37
27-11-2014,Albuquerque,274.47
27-11-2014,Denver,278.83
27-11-2014,San Antonio,284.53
27-11-2014,Dallas,280.52
27-11-2014,Houston,284.02
27-11-2014,Kansas City,270.67
27-11-2014,Minneapolis,258.47
27-11-2014,Saint Louis,273.06
27-11-2014,Chicago,270.73
27-11-2014,Nashville,276.37
27-11-2014,Indianapolis,270.29
27-11-2014,Atlanta,279.69
27-11-2014,Detroit,272.19
27-11-2014,Jacksonville,282.72
27-11-2014,Charlotte,279.38
27-11-2014,Miami,288.77
27-11-2014,Pittsburgh,274.1
27-11-2014,Toronto,271.23
27-11-2014,Philadelphia,274.79
27-11-2014,New York,275
27-11-2014,Montreal,272.07
27-11-2014,Boston,276.48
27-11-2014,Beersheba,285.97
27-11-2014,Tel Aviv District,287.36
27-11-2014,Eilat,289.68
27-11-2014,Haifa,287.95
27-11-2014,Nahariyya,286.12
27-11-2014,Jerusalem,284.99
28-11-2014,Vancouver,281.33
28-11-2014,Portland,284.15
28-11-2014,San Francisco,283.4
28-11-2014,Seattle,284.91
28-11-2014,Los Angeles,287.13
28-11-2014,San Diego,286.62
28-11-2014,Las Vegas,276.54
28-11-2014,Phoenix,283.74
28-11-2014,Albuquerque,274.99
28-11-2014,Denver,280.26
28-11-2014,San Antonio,282.84
28-11-2014,Dallas,279.65
28-11-2014,Houston,282.36
28-11-2014,Kansas City,273.83
28-11-2014,Minneapolis,262.37
28-11-2014,Saint Louis,268.83
28-11-2014,Chicago,267.09
28-11-2014,Nashville,269.89
28-11-2014,Indianapolis,268.2
28-11-2014,Atlanta,275.11
28-11-2014,Detroit,267.62
28-11-2014,Jacksonville,282
28-11-2014,Charlotte,274.07
28-11-2014,Miami,288.8
28-11-2014,Pittsburgh,271.31
28-11-2014,Toronto,270.43
28-11-2014,Philadelphia,271.9
28-11-2014,New York,273.34
28-11-2014,Montreal,268.87
28-11-2014,Boston,273.6
28-11-2014,Beersheba,284.58
28-11-2014,Tel Aviv District,288.6
28-11-2014,Eilat,290.22
28-11-2014,Haifa,289.08
28-11-2014,Nahariyya,282.62
28-11-2014,Jerusalem,284.26
29-11-2014,Vancouver,271.3
29-11-2014,Portland,277.29
29-11-2014,San Francisco,286.09
29-11-2014,Seattle,276.33
29-11-2014,Los Angeles,282.71
29-11-2014,San Diego,283.38
29-11-2014,Las Vegas,281.41
29-11-2014,Phoenix,284.57
29-11-2014,Albuquerque,274.39
29-11-2014,Denver,278.33
29-11-2014,San Antonio,288.25
29-11-2014,Dallas,290.76
29-11-2014,Houston,289.67
29-11-2014,Kansas City,285.18
29-11-2014,Minneapolis,270.07
29-11-2014,Saint Louis,280.34
29-11-2014,Chicago,277.43
29-11-2014,Nashville,278.33
29-11-2014,Indianapolis,276.4
29-11-2014,Atlanta,274.74
29-11-2014,Detroit,273.93
29-11-2014,Jacksonville,280.55
29-11-2014,Charlotte,274.25
29-11-2014,Miami,290.89
29-11-2014,Pittsburgh,272.05
29-11-2014,Toronto,270.98
29-11-2014,Philadelphia,268.7
29-11-2014,New York,269.77
29-11-2014,Montreal,266.7
29-11-2014,Boston,270.48
29-11-2014,Beersheba,282.81
29-11-2014,Tel Aviv District,287.99
29-11-2014,Eilat,290.52
29-11-2014,Haifa,289.17
29-11-2014,Nahariyya,285.54
29-11-2014,Jerusalem,284.44
30-11-2014,Vancouver,267.75
30-11-2014,Portland,269.83
30-11-2014,San Francisco,286.32
30-11-2014,Seattle,269.93
30-11-2014,Los Angeles,281.07
30-11-2014,San Diego,283
30-11-2014,Las Vegas,281.79
30-11-2014,Phoenix,283.7
30-11-2014,Albuquerque,276.85
30-11-2014,Denver,279.63
30-11-2014,San Antonio,294.66
30-11-2014,Dallas,294.15
30-11-2014,Houston,293.4
30-11-2014,Kansas City,284.86
30-11-2014,Minneapolis,262.06
30-11-2014,Saint Louis,288.02
30-11-2014,Chicago,281.68
30-11-2014,Nashville,289.08
30-11-2014,Indianapolis,287.66
30-11-2014,Atlanta,281.54
30-11-2014,Detroit,283.4
30-11-2014,Jacksonville,285.1
30-11-2014,Charlotte,279.77
30-11-2014,Miami,294.35
30-11-2014,Pittsburgh,284.34
30-11-2014,Toronto,281.83
30-11-2014,Philadelphia,276.85
30-11-2014,New York,277.98
30-11-2014,Montreal,274.42
30-11-2014,Boston,279.13
30-11-2014,Beersheba,283.12
30-11-2014,Tel Aviv District,288.66
30-11-2014,Eilat,288.61
30-11-2014,Haifa,290.17
30-11-2014,Nahariyya,287.09
30-11-2014,Jerusalem,284.71
01-12-2014,Vancouver,270.54
01-12-2014,Portland,270.26
01-12-2014,San Francisco,287.45
01-12-2014,Seattle,270.59
01-12-2014,Los Angeles,285.01
01-12-2014,San Diego,281.95
01-12-2014,Las Vegas,280.93
01-12-2014,Phoenix,283.02
01-12-2014,Albuquerque,274.66
01-12-2014,Denver,267.67
01-12-2014,San Antonio,290.53
01-12-2014,Dallas,284.64
01-12-2014,Houston,292.65
01-12-2014,Kansas City,267.17
01-12-2014,Minneapolis,256.65
01-12-2014,Saint Louis,271.47
01-12-2014,Chicago,268.81
01-12-2014,Nashville,288.72
01-12-2014,Indianapolis,274.57
01-12-2014,Atlanta,283.99
01-12-2014,Detroit,271.28
01-12-2014,Jacksonville,288.3
01-12-2014,Charlotte,285.32
01-12-2014,Miami,296.75
01-12-2014,Pittsburgh,284.85
01-12-2014,Toronto,273.87
01-12-2014,Philadelphia,283.04
01-12-2014,New York,281.23
01-12-2014,Montreal,277.47
01-12-2014,Boston,282.17
01-12-2014,Beersheba,282.86
01-12-2014,Tel Aviv District,289.98
01-12-2014,Eilat,290.09
01-12-2014,Haifa,291.06
01-12-2014,Nahariyya,288.48
01-12-2014,Jerusalem,285.51
02-12-2014,Vancouver,271.11
02-12-2014,Portland,270.46
02-12-2014,San Francisco,286.1
02-12-2014,Seattle,270.62
02-12-2014,Los Angeles,284.25
02-12-2014,San Diego,285.26
02-12-2014,Las Vegas,277.83
02-12-2014,Phoenix,283.73
02-12-2014,Albuquerque,274
02-12-2014,Denver,273.22
02-12-2014,San Antonio,281.92
02-12-2014,Dallas,274.58
02-12-2014,Houston,283.12
02-12-2014,Kansas City,264.69
02-12-2014,Minneapolis,259.98
02-12-2014,Saint Louis,271.02
