Date,City,Value
02-08-2015,Houston,1013
02-08-2015,Kansas City,1013
02-08-2015,Minneapolis,1006
02-08-2015,Saint Louis,1014
02-08-2015,Chicago,1011
02-08-2015,Nashville,1016
02-08-2015,Indianapolis,1015
02-08-2015,Atlanta,1014
02-08-2015,Detroit,1012
02-08-2015,Jacksonville,1013
02-08-2015,Charlotte,1015
02-08-2015,Miami,1015
02-08-2015,Pittsburgh,1015
02-08-2015,Toronto,1010
02-08-2015,Philadelphia,1013
02-08-2015,New York,1012.5
02-08-2015,Montreal,1008
02-08-2015,Boston,1012
02-08-2015,Beersheba,985
02-08-2015,Tel Aviv District,1006
02-08-2015,Eilat,1005
02-08-2015,Haifa,1012
02-08-2015,Nahariyya,1012
02-08-2015,Jerusalem,1007
03-08-2015,Vancouver,1011.5
03-08-2015,Portland,1013
03-08-2015,San Francisco,1014
03-08-2015,Seattle,1013
03-08-2015,Los Angeles,1012
03-08-2015,San Diego,1012
03-08-2015,Las Vegas,1010
03-08-2015,Phoenix,1009
03-08-2015,Albuquerque,1022
03-08-2015,Denver,1020
03-08-2015,San Antonio,1013
03-08-2015,Dallas,1012
03-08-2015,Houston,1012
03-08-2015,Kansas City,1013
03-08-2015,Minneapolis,1012
03-08-2015,Saint Louis,1011.5
03-08-2015,Chicago,1009
03-08-2015,Nashville,1014
03-08-2015,Indianapolis,1010
03-08-2015,Atlanta,1013
03-08-2015,Detroit,1008
03-08-2015,Jacksonville,1012
03-08-2015,Charlotte,1014
03-08-2015,Miami,1016
03-08-2015,Pittsburgh,1011.5
03-08-2015,Toronto,1005
03-08-2015,Philadelphia,1011
03-08-2015,New York,1011
03-08-2015,Montreal,1004
03-08-2015,Boston,1014
03-08-2015,Beersheba,986
03-08-2015,Tel Aviv District,1007
03-08-2015,Eilat,1004.5
03-08-2015,Haifa,1011
03-08-2015,Nahariyya,1011
03-08-2015,Jerusalem,1007
04-08-2015,Vancouver,1014
04-08-2015,Portland,1016
04-08-2015,San Francisco,1015
04-08-2015,Seattle,1016
04-08-2015,Los Angeles,1012
04-08-2015,San Diego,1013
04-08-2015,Las Vegas,1011
04-08-2015,Phoenix,1009
04-08-2015,Albuquerque,1022
04-08-2015,Denver,1019
04-08-2015,San Antonio,1014
04-08-2015,Dallas,1013
04-08-2015,Houston,1013.5
04-08-2015,Kansas City,1014
04-08-2015,Minneapolis,1015
04-08-2015,Saint Louis,1014
04-08-2015,Chicago,1014
04-08-2015,Nashville,1015
04-08-2015,Indianapolis,1015
04-08-2015,Atlanta,1015
04-08-2015,Detroit,1013
04-08-2015,Jacksonville,1015
04-08-2015,Charlotte,1015
04-08-2015,Miami,1017
04-08-2015,Pittsburgh,1015
04-08-2015,Toronto,1010
04-08-2015,Philadelphia,1012
04-08-2015,New York,1011
04-08-2015,Montreal,1008
04-08-2015,Boston,1015
04-08-2015,Beersheba,986
04-08-2015,Tel Aviv District,1007
04-08-2015,Eilat,1005
04-08-2015,Haifa,1013
04-08-2015,Nahariyya,1013
04-08-2015,Jerusalem,1007.5
05-08-2015,Vancouver,1015
05-08-2015,Portland,1019
05-08-2015,San Francisco,1017
05-08-2015,Seattle,1018
05-08-2015,Los Angeles,1013
05-08-2015,San Diego,1014
05-08-2015,Las Vegas,1012
05-08-2015,Phoenix,1010
05-08-2015,Albuquerque,1023
05-08-2015,Denver,1022
05-08-2015,San Antonio,1016
05-08-2015,Dallas,1014
05-08-2015,Houston,1016
05-08-2015,Kansas City,1015
05-08-2015,Minneapolis,1017
05-08-2015,Saint Louis,1016
05-08-2015,Chicago,1017
05-08-2015,Nashville,1016.5
05-08-2015,Indianapolis,1017
05-08-2015,Atlanta,1017
05-08-2015,Detroit,1017
05-08-2015,Jacksonville,1019
05-08-2015,Charlotte,1017
05-08-2015,Miami,1019
05-08-2015,Pittsburgh,1017.5
05-08-2015,Toronto,1014
05-08-2015,Philadelphia,1013
05-08-2015,New York,1013
05-08-2015,Montreal,1010
05-08-2015,Boston,1014
05-08-2015,Beersheba,986
05-08-2015,Tel Aviv District,1007
05-08-2015,Eilat,1006
05-08-2015,Haifa,1013
05-08-2015,Nahariyya,1013
05-08-2015,Jerusalem,1008
06-08-2015,Vancouver,1018.5
06-08-2015,Portland,1020
06-08-2015,San Francisco,1013
06-08-2015,Seattle,1020
06-08-2015,Los Angeles,1012
06-08-2015,San Diego,1012
06-08-2015,Las Vegas,1012
06-08-2015,Phoenix,1009
06-08-2015,Albuquerque,1021
06-08-2015,Denver,1018
06-08-2015,San Antonio,1014
06-08-2015,Dallas,1012
06-08-2015,Houston,1014.5
06-08-2015,Kansas City,1014
06-08-2015,Minneapolis,1014
06-08-2015,Saint Louis,1012
06-08-2015,Chicago,1015
06-08-2015,Nashville,1013
06-08-2015,Indianapolis,1013
06-08-2015,Atlanta,1015.5
06-08-2015,Detroit,1017.5
06-08-2015,Jacksonville,1017
06-08-2015,Charlotte,1015
06-08-2015,Miami,1018
06-08-2015,Pittsburgh,1018
06-08-2015,Toronto,1016.5
06-08-2015,Philadelphia,1015
06-08-2015,New York,1015
06-08-2015,Montreal,1012
06-08-2015,Boston,1013
06-08-2015,Beersheba,986.5
06-08-2015,Tel Aviv District,1007
06-08-2015,Eilat,1006
06-08-2015,Haifa,1013
06-08-2015,Nahariyya,1013
06-08-2015,Jerusalem,1008
07-08-2015,Vancouver,1015
07-08-2015,Portland,1015
07-08-2015,San Francisco,1011
07-08-2015,Seattle,1017
07-08-2015,Los Angeles,1012
07-08-2015,San Diego,1013
07-08-2015,Las Vegas,1012
07-08-2015,Phoenix,1008
07-08-2015,Albuquerque,1020
07-08-2015,Denver,1019
07-08-2015,San Antonio,1013
07-08-2015,Dallas,1011
07-08-2015,Houston,1013
07-08-2015,Kansas City,1011
07-08-2015,Minneapolis,1009
07-08-2015,Saint Louis,1013
07-08-2015,Chicago,1013.5
07-08-2015,Nashville,1012
07-08-2015,Indianapolis,1013
07-08-2015,Atlanta,1012
07-08-2015,Detroit,1014
07-08-2015,Jacksonville,1013
07-08-2015,Charlotte,1010.5
07-08-2015,Miami,1016
07-08-2015,Pittsburgh,1014
07-08-2015,Toronto,1015
07-08-2015,Philadelphia,1012.5
07-08-2015,New York,1013
07-08-2015,Montreal,1015.5
07-08-2015,Boston,1010
07-08-2015,Beersheba,987
07-08-2015,Tel Aviv District,1008
07-08-2015,Eilat,1007.5
07-08-2015,Haifa,1007.5
07-08-2015,Nahariyya,1017
07-08-2015,Jerusalem,1008
08-08-2015,Vancouver,1011
08-08-2015,Portland,1013
08-08-2015,San Francisco,1013
08-08-2015,Seattle,1013
08-08-2015,Los Angeles,1014
08-08-2015,San Diego,1014
08-08-2015,Las Vegas,1010
08-08-2015,Phoenix,1010
08-08-2015,Albuquerque,1021
08-08-2015,Denver,1018
08-08-2015,San Antonio,1013
08-08-2015,Dallas,1011
08-08-2015,Houston,1013
08-08-2015,Kansas City,1011
08-08-2015,Minneapolis,1013
08-08-2015,Saint Louis,1013
08-08-2015,Chicago,1012.5
08-08-2015,Nashville,1014
08-08-2015,Indianapolis,1014
08-08-2015,Atlanta,1012.5
08-08-2015,Detroit,1015
08-08-2015,Jacksonville,1011
08-08-2015,Charlotte,1014
08-08-2015,Miami,1014
08-08-2015,Pittsburgh,1015
08-08-2015,Toronto,1016.5
08-08-2015,Philadelphia,1014
08-08-2015,New York,1014
08-08-2015,Montreal,1017
08-08-2015,Boston,1011
08-08-2015,Beersheba,989
08-08-2015,Tel Aviv District,1010.5
08-08-2015,Eilat,1007
08-08-2015,Haifa,1010
08-08-2015,Nahariyya,1019
08-08-2015,Jerusalem,1011
09-08-2015,Vancouver,1014
09-08-2015,Portland,1015
09-08-2015,San Francisco,1014
09-08-2015,Seattle,1016
09-08-2015,Los Angeles,1014
09-08-2015,San Diego,1015
09-08-2015,Las Vegas,1012
09-08-2015,Phoenix,1010
09-08-2015,Albuquerque,1022.5
09-08-2015,Denver,1021
09-08-2015,San Antonio,1014
09-08-2015,Dallas,1013
09-08-2015,Houston,1014
09-08-2015,Kansas City,1011
09-08-2015,Minneapolis,1014
09-08-2015,Saint Louis,1014
09-08-2015,Chicago,1015
09-08-2015,Nashville,1015
09-08-2015,Indianapolis,1015.5
09-08-2015,Atlanta,1015
09-08-2015,Detroit,1017
09-08-2015,Jacksonville,1014
09-08-2015,Charlotte,1016.5
09-08-2015,Miami,1014
09-08-2015,Pittsburgh,1017
09-08-2015,Toronto,1018
09-08-2015,Philadelphia,1016
09-08-2015,New York,1016
09-08-2015,Montreal,1018
09-08-2015,Boston,1016
09-08-2015,Beersheba,990
09-08-2015,Tel Aviv District,1011.5
09-08-2015,Eilat,1010
09-08-2015,Haifa,1012
09-08-2015,Nahariyya,1017
09-08-2015,Jerusalem,1012
10-08-2015,Vancouver,1014
10-08-2015,Portland,1013.5
10-08-2015,San Francisco,1013
10-08-2015,Seattle,1015
10-08-2015,Los Angeles,1015
10-08-2015,San Diego,1015
10-08-2015,Las Vegas,1012
10-08-2015,Phoenix,1011
10-08-2015,Albuquerque,1023
10-08-2015,Denver,1025
10-08-2015,San Antonio,1015
10-08-2015,Dallas,1013
10-08-2015,Houston,1014
10-08-2015,Kansas City,1013
10-08-2015,Minneapolis,1016
10-08-2015,Saint Louis,1012
10-08-2015,Chicago,1012
10-08-2015,Nashville,1014
10-08-2015,Indianapolis,1012
10-08-2015,Atlanta,1015
10-08-2015,Detroit,1013
10-08-2015,Jacksonville,1015
10-08-2015,Charlotte,1016
10-08-2015,Miami,1014
10-08-2015,Pittsburgh,1015
10-08-2015,Toronto,1014
10-08-2015,Philadelphia,1017
10-08-2015,New York,1018
10-08-2015,Montreal,1015
10-08-2015,Boston,1017
10-08-2015,Beersheba,989.5
10-08-2015,Tel Aviv District,1011
10-08-2015,Eilat,1010
10-08-2015,Haifa,1011.5
10-08-2015,Nahariyya,1016
10-08-2015,Jerusalem,1011
11-08-2015,Vancouver,1014
11-08-2015,Portland,1013
11-08-2015,San Francisco,1013
11-08-2015,Seattle,1015.5
11-08-2015,Los Angeles,1013
11-08-2015,San Diego,1013.5
11-08-2015,Las Vegas,1011
11-08-2015,Phoenix,1010.5
11-08-2015,Albuquerque,1027
11-08-2015,Denver,1026
11-08-2015,San Antonio,1016
11-08-2015,Dallas,1015
11-08-2015,Houston,1015
11-08-2015,Kansas City,1020.5
11-08-2015,Minneapolis,1021
11-08-2015,Saint Louis,1016.5
11-08-2015,Chicago,1016
11-08-2015,Nashville,1014.5
11-08-2015,Indianapolis,1015
11-08-2015,Atlanta,1015
11-08-2015,Detroit,1013
11-08-2015,Jacksonville,1015
11-08-2015,Charlotte,1014
11-08-2015,Miami,1015
11-08-2015,Pittsburgh,1010.5
11-08-2015,Toronto,1009
11-08-2015,Philadelphia,1010
11-08-2015,New York,1010
11-08-2015,Montreal,1008
11-08-2015,Boston,1013.5
11-08-2015,Beersheba,990
11-08-2015,Tel Aviv District,1011
11-08-2015,Eilat,1010
11-08-2015,Haifa,1011.5
11-08-2015,Nahariyya,1016.5
11-08-2015,Jerusalem,1012
12-08-2015,Vancouver,1014
12-08-2015,Portland,1013
12-08-2015,San Francisco,1016
12-08-2015,Seattle,1015
12-08-2015,Los Angeles,1015
12-08-2015,San Diego,1015
12-08-2015,Las Vegas,1016
12-08-2015,Phoenix,1014
12-08-2015,Albuquerque,1029
12-08-2015,Denver,1026.5
12-08-2015,San Antonio,1018
12-08-2015,Dallas,1018
12-08-2015,Houston,1017
12-08-2015,Kansas City,1022
12-08-2015,Minneapolis,1022
12-08-2015,Saint Louis,1020
12-08-2015,Chicago,1020.5
12-08-2015,Nashville,1018
12-08-2015,Indianapolis,1020
12-08-2015,Atlanta,1015.5
12-08-2015,Detroit,1019
12-08-2015,Jacksonville,1015
12-08-2015,Charlotte,1015
12-08-2015,Miami,1016
12-08-2015,Pittsburgh,1017
12-08-2015,Toronto,1014.5
12-08-2015,Philadelphia,1011.5
12-08-2015,New York,1011
12-08-2015,Montreal,1008
12-08-2015,Boston,1012
12-08-2015,Beersheba,990
12-08-2015,Tel Aviv District,1011
12-08-2015,Eilat,1009
12-08-2015,Haifa,1011.5
12-08-2015,Nahariyya,1016.5
12-08-2015,Jerusalem,1011.5
13-08-2015,Vancouver,1014
13-08-2015,Portland,1017
13-08-2015,San Francisco,1018
13-08-2015,Seattle,1017
13-08-2015,Los Angeles,1013
13-08-2015,San Diego,1014
13-08-2015,Las Vegas,1016
13-08-2015,Phoenix,1013
13-08-2015,Albuquerque,1026
13-08-2015,Denver,1026
13-08-2015,San Antonio,1016.5
13-08-2015,Dallas,1017
13-08-2015,Houston,1016
13-08-2015,Kansas City,1020
13-08-2015,Minneapolis,1016
13-08-2015,Saint Louis,1020
13-08-2015,Chicago,1019
13-08-2015,Nashville,1019.5
13-08-2015,Indianapolis,1020
13-08-2015,Atlanta,1017
13-08-2015,Detroit,1018
13-08-2015,Jacksonville,1015
13-08-2015,Charlotte,1018
13-08-2015,Miami,1015.5
13-08-2015,Pittsburgh,1021
13-08-2015,Toronto,1017
13-08-2015,Philadelphia,1018
13-08-2015,New York,1017
13-08-2015,Montreal,1014
13-08-2015,Boston,1016.5
13-08-2015,Beersheba,988
13-08-2015,Tel Aviv District,1009
13-08-2015,Eilat,1007
13-08-2015,Haifa,1008
13-08-2015,Nahariyya,1018
13-08-2015,Jerusalem,1010
14-08-2015,Vancouver,1013
14-08-2015,Portland,1016
14-08-2015,San Francisco,1017.5
14-08-2015,Seattle,1015
14-08-2015,Los Angeles,1013
14-08-2015,San Diego,1013
14-08-2015,Las Vegas,1015
14-08-2015,Phoenix,1010.5
14-08-2015,Albuquerque,1026
14-08-2015,Denver,1027
14-08-2015,San Antonio,1016
14-08-2015,Dallas,1017
14-08-2015,Houston,1016
14-08-2015,Kansas City,1020
14-08-2015,Minneapolis,1018.5
14-08-2015,Saint Louis,1020
14-08-2015,Chicago,1018
14-08-2015,Nashville,1020
14-08-2015,Indianapolis,1020.5
14-08-2015,Atlanta,1019
14-08-2015,Detroit,1018
14-08-2015,Jacksonville,1017
14-08-2015,Charlotte,1021
14-08-2015,Miami,1016
14-08-2015,Pittsburgh,1022
14-08-2015,Toronto,1016.5
14-08-2015,Philadelphia,1021
14-08-2015,New York,1021
14-08-2015,Montreal,1016
14-08-2015,Boston,1020
14-08-2015,Beersheba,988
14-08-2015,Tel Aviv District,1009
14-08-2015,Eilat,1007
14-08-2015,Haifa,1008
14-08-2015,Nahariyya,1018
14-08-2015,Jerusalem,1009
15-08-2015,Vancouver,1020.5
15-08-2015,Portland,1023.5
15-08-2015,San Francisco,1016
15-08-2015,Seattle,1022.5
15-08-2015,Los Angeles,1012
15-08-2015,San Diego,1013
15-08-2015,Las Vegas,1015
15-08-2015,Phoenix,1011
15-08-2015,Albuquerque,1025
15-08-2015,Denver,1024
15-08-2015,San Antonio,1016
15-08-2015,Dallas,1017
15-08-2015,Houston,1015.5
15-08-2015,Kansas City,1020
15-08-2015,Minneapolis,1019
15-08-2015,Saint Louis,1021
15-08-2015,Chicago,1019.5
15-08-2015,Nashville,1020
15-08-2015,Indianapolis,1021
15-08-2015,Atlanta,1020
15-08-2015,Detroit,1020
15-08-2015,Jacksonville,1018
15-08-2015,Charlotte,1021
15-08-2015,Miami,1017
15-08-2015,Pittsburgh,1021
15-08-2015,Toronto,1018
15-08-2015,Philadelphia,1020
15-08-2015,New York,1020
15-08-2015,Montreal,1018
15-08-2015,Boston,1021
15-08-2015,Beersheba,987
15-08-2015,Tel Aviv District,1008.5
15-08-2015,Eilat,1007
15-08-2015,Haifa,1008
15-08-2015,Nahariyya,1018
15-08-2015,Jerusalem,1009
16-08-2015,Vancouver,1024
16-08-2015,Portland,1023
16-08-2015,San Francisco,1011
16-08-2015,Seattle,1025
16-08-2015,Los Angeles,1011
16-08-2015,San Diego,1011.5
16-08-2015,Las Vegas,1012
16-08-2015,Phoenix,1008.5
16-08-2015,Albuquerque,1024
16-08-2015,Denver,1023
16-08-2015,San Antonio,1015
16-08-2015,Dallas,1016
16-08-2015,Houston,1015
16-08-2015,Kansas City,1018
16-08-2015,Minneapolis,1015
16-08-2015,Saint Louis,1019
16-08-2015,Chicago,1019
16-08-2015,Nashville,1021
16-08-2015,Indianapolis,1020
16-08-2015,Atlanta,1021
16-08-2015,Detroit,1020
16-08-2015,Jacksonville,1019
16-08-2015,Charlotte,1022
16-08-2015,Miami,1018
16-08-2015,Pittsburgh,1022
16-08-2015,Toronto,1019
16-08-2015,Philadelphia,1020
16-08-2015,New York,1019.5
16-08-2015,Montreal,1019
16-08-2015,Boston,1021
16-08-2015,Beersheba,985
16-08-2015,Tel Aviv District,1006
16-08-2015,Eilat,1004
16-08-2015,Haifa,1007
16-08-2015,Nahariyya,1012.5
16-08-2015,Jerusalem,1007
17-08-2015,Vancouver,1020
17-08-2015,Portland,1019
17-08-2015,San Francisco,1010
17-08-2015,Seattle,1022
17-08-2015,Los Angeles,1012
17-08-2015,San Diego,1013
17-08-2015,Las Vegas,1009
17-08-2015,Phoenix,1007.5
17-08-2015,Albuquerque,1021
17-08-2015,Denver,1021
17-08-2015,San Antonio,1015
17-08-2015,Dallas,1015
17-08-2015,Houston,1015
17-08-2015,Kansas City,1016
17-08-2015,Minneapolis,1017
17-08-2015,Saint Louis,1018
17-08-2015,Chicago,1017
17-08-2015,Nashville,1020
17-08-2015,Indianapolis,1019
17-08-2015,Atlanta,1020
17-08-2015,Detroit,1018.5
17-08-2015,Jacksonville,1019.5
17-08-2015,Charlotte,1021
17-08-2015,Miami,1018
17-08-2015,Pittsburgh,1021
17-08-2015,Toronto,1017
17-08-2015,Philadelphia,1020
17-08-2015,New York,1019
17-08-2015,Montreal,1016
17-08-2015,Boston,1021
17-08-2015,Beersheba,986
17-08-2015,Tel Aviv District,1007
17-08-2015,Eilat,1004
17-08-2015,Haifa,1007
17-08-2015,Nahariyya,1012.5
17-08-2015,Jerusalem,1007
18-08-2015,Vancouver,1018
18-08-2015,Portland,1015
18-08-2015,San Francisco,1013
18-08-2015,Seattle,1019
18-08-2015,Los Angeles,1013
18-08-2015,San Diego,1014
18-08-2015,Las Vegas,1008
18-08-2015,Phoenix,1009
18-08-2015,Albuquerque,1017
18-08-2015,Denver,1017
18-08-2015,San Antonio,1012.5
18-08-2015,Dallas,1012
18-08-2015,Houston,1013.5
18-08-2015,Kansas City,1009.5
18-08-2015,Minneapolis,1013
18-08-2015,Saint Louis,1013
18-08-2015,Chicago,1013
18-08-2015,Nashville,1015.5
18-08-2015,Indianapolis,1014.5
18-08-2015,Atlanta,1018
18-08-2015,Detroit,1015.5
18-08-2015,Jacksonville,1018
18-08-2015,Charlotte,1018
18-08-2015,Miami,1017
18-08-2015,Pittsburgh,1018
18-08-2015,Toronto,1015
18-08-2015,Philadelphia,1018
18-08-2015,New York,1017
18-08-2015,Montreal,1015
18-08-2015,Boston,1018
18-08-2015,Beersheba,986
18-08-2015,Tel Aviv District,1007
18-08-2015,Eilat,1005
18-08-2015,Haifa,1008
18-08-2015,Nahariyya,1013
18-08-2015,Jerusalem,1008
19-08-2015,Vancouver,1013
19-08-2015,Portland,1012
19-08-2015,San Francisco,1013
19-08-2015,Seattle,1015
19-08-2015,Los Angeles,1013
19-08-2015,San Diego,1013
19-08-2015,Las Vegas,1008
19-08-2015,Phoenix,1007
19-08-2015,Albuquerque,1016.5
19-08-2015,Denver,1021
19-08-2015,San Antonio,1009
19-08-2015,Dallas,1009
19-08-2015,Houston,1010.5
19-08-2015,Kansas City,1012
19-08-2015,Minneapolis,1000
19-08-2015,Saint Louis,1009
19-08-2015,Chicago,1006
19-08-2015,Nashville,1012.5
19-08-2015,Indianapolis,1009
19-08-2015,Atlanta,1016
19-08-2015,Detroit,1010
19-08-2015,Jacksonville,1017
19-08-2015,Charlotte,1015.5
19-08-2015,Miami,1016
19-08-2015,Pittsburgh,1014
19-08-2015,Toronto,1012
19-08-2015,Philadelphia,1016
19-08-2015,New York,1016.5
19-08-2015,Montreal,1014
19-08-2015,Boston,1016.5
19-08-2015,Beersheba,988
19-08-2015,Tel Aviv District,1009
19-08-2015,Eilat,1007
19-08-2015,Haifa,1010
19-08-2015,Nahariyya,1013.5
19-08-2015,Jerusalem,1009.5
20-08-2015,Vancouver,1011
20-08-2015,Portland,1014
20-08-2015,San Francisco,1013
20-08-2015,Seattle,1013
20-08-2015,Los Angeles,1012
20-08-2015,San Diego,1013
20-08-2015,Las Vegas,1007
20-08-2015,Phoenix,1007.5
20-08-2015,Albuquerque,1020
20-08-2015,Denver,1017
20-08-2015,San Antonio,1014
20-08-2015,Dallas,1016
20-08-2015,Houston,1013
20-08-2015,Kansas City,1014
20-08-2015,Minneapolis,1009
20-08-2015,Saint Louis,1015
20-08-2015,Chicago,1008.5
20-08-2015,Nashville,1016
20-08-2015,Indianapolis,1012.5
20-08-2015,Atlanta,1016
20-08-2015,Detroit,1008
20-08-2015,Jacksonville,1016
20-08-2015,Charlotte,1015
20-08-2015,Miami,1016
20-08-2015,Pittsburgh,1012.5
20-08-2015,Toronto,1008
20-08-2015,Philadelphia,1015
20-08-2015,New York,1016
20-08-2015,Montreal,1013.5
20-08-2015,Boston,1015
20-08-2015,Beersheba,989
20-08-2015,Tel Aviv District,1010.5
20-08-2015,Eilat,1008
20-08-2015,Haifa,1011
20-08-2015,Nahariyya,1016.5
20-08-2015,Jerusalem,1011
21-08-2015,Vancouver,1012
21-08-2015,Portland,1016
21-08-2015,San Francisco,1012
21-08-2015,Seattle,1014
21-08-2015,Los Angeles,1011.5
21-08-2015,San Diego,1012
21-08-2015,Las Vegas,1008
21-08-2015,Phoenix,1009
21-08-2015,Albuquerque,1019
21-08-2015,Denver,1016
21-08-2015,San Antonio,1015
21-08-2015,Dallas,1015
21-08-2015,Houston,1015
21-08-2015,Kansas City,1016
21-08-2015,Minneapolis,1012
21-08-2015,Saint Louis,1018
21-08-2015,Chicago,1018
21-08-2015,Nashville,1019
21-08-2015,Indianapolis,1019
21-08-2015,Atlanta,1018
21-08-2015,Detroit,1019.5
21-08-2015,Jacksonville,1016
21-08-2015,Charlotte,1017
21-08-2015,Miami,1016
21-08-2015,Pittsburgh,1020
21-08-2015,Toronto,1016.5
21-08-2015,Philadelphia,1016
21-08-2015,New York,1015.5
21-08-2015,Montreal,1015
21-08-2015,Boston,1015.5
21-08-2015,Beersheba,988
21-08-2015,Tel Aviv District,1009
21-08-2015,Eilat,1006
21-08-2015,Haifa,1008.5
21-08-2015,Nahariyya,1019
21-08-2015,Jerusalem,1009
22-08-2015,Vancouver,1018
22-08-2015,Portland,1018
22-08-2015,San Francisco,1013
22-08-2015,Seattle,1020
22-08-2015,Los Angeles,1012
22-08-2015,San Diego,1013
22-08-2015,Las Vegas,1009.5
22-08-2015,Phoenix,1010
22-08-2015,Albuquerque,1020.5
22-08-2015,Denver,1015.5
22-08-2015,San Antonio,1014.5
22-08-2015,Dallas,1014
22-08-2015,Houston,1015
22-08-2015,Kansas City,1014
22-08-2015,Minneapolis,1009
22-08-2015,Saint Louis,1018
22-08-2015,Chicago,1019
22-08-2015,Nashville,1019
22-08-2015,Indianapolis,1020
22-08-2015,Atlanta,1018.5
22-08-2015,Detroit,1021.5
22-08-2015,Jacksonville,1016
22-08-2015,Charlotte,1019
22-08-2015,Miami,1016
22-08-2015,Pittsburgh,1022
22-08-2015,Toronto,1021
22-08-2015,Philadelphia,1019
22-08-2015,New York,1019
22-08-2015,Montreal,1020
22-08-2015,Boston,1017
22-08-2015,Beersheba,986
22-08-2015,Tel Aviv District,1007
22-08-2015,Eilat,1005
22-08-2015,Haifa,1006
22-08-2015,Nahariyya,1017
22-08-2015,Jerusalem,1007
23-08-2015,Vancouver,1015
23-08-2015,Portland,1013
23-08-2015,San Francisco,1014
23-08-2015,Seattle,1016
23-08-2015,Los Angeles,1013
23-08-2015,San Diego,1014
23-08-2015,Las Vegas,1013
23-08-2015,Phoenix,1011
23-08-2015,Albuquerque,1023
23-08-2015,Denver,1026.5
23-08-2015,San Antonio,1016
23-08-2015,Dallas,1014
23-08-2015,Houston,1015.5
23-08-2015,Kansas City,1017
23-08-2015,Minneapolis,1009
23-08-2015,Saint Louis,1015
23-08-2015,Chicago,1012
23-08-2015,Nashville,1016
23-08-2015,Indianapolis,1015
23-08-2015,Atlanta,1017
23-08-2015,Detroit,1016.5
23-08-2015,Jacksonville,1016
23-08-2015,Charlotte,1018
23-08-2015,Miami,1014
23-08-2015,Pittsburgh,1018
23-08-2015,Toronto,1018
23-08-2015,Philadelphia,1017
23-08-2015,New York,1017
23-08-2015,Montreal,1019
23-08-2015,Boston,1016
23-08-2015,Beersheba,986
23-08-2015,Tel Aviv District,1007
23-08-2015,Eilat,1005
23-08-2015,Haifa,1006.5
23-08-2015,Nahariyya,1012
23-08-2015,Jerusalem,1007
24-08-2015,Vancouver,1015
24-08-2015,Portland,1017
24-08-2015,San Francisco,1017
24-08-2015,Seattle,1017
24-08-2015,Los Angeles,1014
24-08-2015,San Diego,1015
24-08-2015,Las Vegas,1014
24-08-2015,Phoenix,1013
24-08-2015,Albuquerque,1027
24-08-2015,Denver,1024
24-08-2015,San Antonio,1018
24-08-2015,Dallas,1017
24-08-2015,Houston,1017
24-08-2015,Kansas City,1021
24-08-2015,Minneapolis,1015.5
24-08-2015,Saint Louis,1018
24-08-2015,Chicago,1014
24-08-2015,Nashville,1017
24-08-2015,Indianapolis,1015.5
24-08-2015,Atlanta,1015
24-08-2015,Detroit,1012
24-08-2015,Jacksonville,1014
24-08-2015,Charlotte,1014
24-08-2015,Miami,1014
24-08-2015,Pittsburgh,1013.5
24-08-2015,Toronto,1009
24-08-2015,Philadelphia,1013
24-08-2015,New York,1013
24-08-2015,Montreal,1011
24-08-2015,Boston,1014
24-08-2015,Beersheba,987
24-08-2015,Tel Aviv District,1007
24-08-2015,Eilat,1006
24-08-2015,Haifa,1007
24-08-2015,Nahariyya,1013
24-08-2015,Jerusalem,1008
25-08-2015,Vancouver,1017
25-08-2015,Portland,1018
25-08-2015,San Francisco,1016
25-08-2015,Seattle,1019
25-08-2015,Los Angeles,1013
25-08-2015,San Diego,1014
25-08-2015,Las Vegas,1013
25-08-2015,Phoenix,1012.5
25-08-2015,Albuquerque,1027
25-08-2015,Denver,1025
25-08-2015,San Antonio,1018.5
25-08-2015,Dallas,1017.5
25-08-2015,Houston,1017
25-08-2015,Kansas City,1020
25-08-2015,Minneapolis,1019.5
25-08-2015,Saint Louis,1019
25-08-2015,Chicago,1016
25-08-2015,Nashville,1018
25-08-2015,Indianapolis,1017
25-08-2015,Atlanta,1015
25-08-2015,Detroit,1014
25-08-2015,Jacksonville,1013
25-08-2015,Charlotte,1013
25-08-2015,Miami,1013.5
25-08-2015,Pittsburgh,1015
25-08-2015,Toronto,1011.5
25-08-2015,Philadelphia,1011
25-08-2015,New York,1011
25-08-2015,Montreal,1011
25-08-2015,Boston,1012.5
25-08-2015,Beersheba,986
25-08-2015,Tel Aviv District,1007
25-08-2015,Eilat,1006
25-08-2015,Haifa,1007.5
25-08-2015,Nahariyya,1013
25-08-2015,Jerusalem,1008
26-08-2015,Vancouver,1015.5
26-08-2015,Portland,1015
26-08-2015,San Francisco,1016
26-08-2015,Seattle,1017
26-08-2015,Los Angeles,1013.5
26-08-2015,San Diego,1014
26-08-2015,Las Vegas,1016
26-08-2015,Phoenix,1014
26-08-2015,Albuquerque,1028
26-08-2015,Denver,1024
26-08-2015,San Antonio,1019
26-08-2015,Dallas,1020
26-08-2015,Houston,1018
26-08-2015,Kansas City,1021
26-08-2015,Minneapolis,1021
26-08-2015,Saint Louis,1020
26-08-2015,Chicago,1020
26-08-2015,Nashville,1018.5
26-08-2015,Indianapolis,1019
26-08-2015,Atlanta,1015
